"Region","Year","Month","Day","EVI"
"IV","2005","07","02",0.193257665997275
"V","2005","07","02",0.116824075740025
"I","2005","07","03",0.135463635019808
"IIA","2005","07","03",0.177542430215226
"IIB","2005","07","03",0.132020436871279
"III","2005","07","03",0.143500289628118
"IV","2005","07","03",0.17258593283141
"V","2005","07","03",0.141958932559592
"I","2005","07","04",NA
"IIA","2005","07","04",0.181643895389983
"IIB","2005","07","04",0.133202415509539
"III","2005","07","04",0.137468344062394
"IV","2005","07","04",0.128394904167774
"V","2005","07","04",0.068534074089491
"I","2005","07","05",0.208908875295839
"IIA","2005","07","05",0.195759906243958
"IIB","2005","07","05",0.188162467684245
"III","2005","07","05",0.194133985926738
"IV","2005","07","05",0.193975312451986
"V","2005","07","05",0.140965758427812
"I","2005","07","06",0.155495805400429
"IIA","2005","07","06",0.168739596005493
"IIB","2005","07","06",0.163468379092933
"III","2005","07","06",0.17387843164987
"IV","2005","07","06",0.17333358102944
"V","2005","07","06",0.142724888791648
"I","2005","07","07",0.196724945755226
"IIA","2005","07","07",0.213475792894385
"IIB","2005","07","07",0.184339129966194
"III","2005","07","07",0.181129457301637
"IV","2005","07","07",0.182843919319712
"V","2005","07","07",0.131357842312897
"I","2005","07","08",0.176174335629344
"IIA","2005","07","08",0.17059719897897
"IIB","2005","07","08",0.133133410073191
"III","2005","07","08",0.154670174409256
"IV","2005","07","08",0.162111609293912
"V","2005","07","08",0.127518980576478
"I","2005","07","09",0.180738278127138
"IIA","2005","07","09",0.204842507706115
"IIB","2005","07","09",0.160951366762595
"III","2005","07","09",0.136003120508344
"IV","2005","07","09",0.150725668371308
"V","2005","07","09",0.0954551871511239
"I","2005","07","10",0.116899706486025
"IIA","2005","07","10",0.154000680566864
"IIB","2005","07","10",0.116598749596602
"III","2005","07","10",0.127686661306785
"IV","2005","07","10",0.139050538997027
"V","2005","07","10",0.10665030507074
"I","2005","07","11",0.261558793647407
"IIA","2005","07","11",0.154100627616387
"IIB","2005","07","11",0.191136939974932
"III","2005","07","11",0.155992127419308
"IV","2005","07","11",0.171787748217524
"V","2005","07","11",0.143278366257394
"I","2005","07","12",0.104824460627418
"IIA","2005","07","12",0.162818180165618
"IIB","2005","07","12",0.129573491941691
"III","2005","07","12",0.168859890523198
"IV","2005","07","12",0.176159483974883
"V","2005","07","12",0.146056385835511
"I","2005","07","13",0.0701308795731421
"IIA","2005","07","13",0.0932478258923435
"IIB","2005","07","13",0.0617650365316769
"III","2005","07","13",0.138909399427053
"IV","2005","07","13",0.149417338539703
"V","2005","07","13",0.12730910031127
"I","2005","07","14",0.241512523936228
"IIA","2005","07","14",0.176555482367777
"IIB","2005","07","14",0.181366026843731
"III","2005","07","14",0.19207943725969
"IV","2005","07","14",0.201726059422487
"V","2005","07","14",0.173922052131427
"I","2005","07","15",0.208744388273095
"IIA","2005","07","15",0.17686810959717
"IIB","2005","07","15",0.166057747650457
"III","2005","07","15",0.162904810310672
"IV","2005","07","15",0.169977361292204
"V","2005","07","15",0.153111341505988
"I","2005","07","16",0.233605501719753
"IIA","2005","07","16",0.207696384816135
"IIB","2005","07","16",0.201282221111846
"III","2005","07","16",0.192678467471468
"IV","2005","07","16",0.142278503813841
"V","2005","07","16",0.114776075223997
"I","2005","07","17",0.220172277701773
"IIA","2005","07","17",0.176877592494628
"IIB","2005","07","17",0.161408970840608
"III","2005","07","17",0.168809176014022
"IV","2005","07","17",0.174943059130132
"V","2005","07","17",0.151901973854951
"I","2005","07","18",0.266538876010949
"IIA","2005","07","18",0.205351991973386
"IIB","2005","07","18",0.189849024886373
"III","2005","07","18",0.182056648892227
"IV","2005","07","18",0.178030653884589
"V","2005","07","18",0.172293540206696
"I","2005","07","19",0.217929184014484
"IIA","2005","07","19",0.183982774751999
"IIB","2005","07","19",0.1703822731951
"III","2005","07","19",0.177740389544936
"IV","2005","07","19",0.183405815372017
"V","2005","07","19",0.155028617427065
"I","2005","07","20",NA
"IIA","2005","07","20",0.179645956239872
"IIB","2005","07","20",0.164484453079185
"III","2005","07","20",0.172847975502442
"IV","2005","07","20",0.174603170329726
"V","2005","07","20",0.157535894960448
"I","2005","07","21",0.248860979159932
"IIA","2005","07","21",0.197105299995293
"IIB","2005","07","21",0.181387857756687
"III","2005","07","21",0.187103822860261
"IV","2005","07","21",0.192350539467769
"V","2005","07","21",0.163160160658563
"I","2005","07","22",0.230145998310084
"IIA","2005","07","22",0.17253557757886
"IIB","2005","07","22",0.161793169861309
"III","2005","07","22",0.165151751358319
"IV","2005","07","22",0.166935476270286
"V","2005","07","22",0.14953725257481
"I","2005","07","23",0.253101525525614
"IIA","2005","07","23",0.204252263163169
"IIB","2005","07","23",0.189848198462562
"III","2005","07","23",0.195528881605298
"IV","2005","07","23",0.19265606101575
"V","2005","07","23",0.144140259963598
"I","2005","07","24",0.22886897471877
"IIA","2005","07","24",0.169762174402037
"IIB","2005","07","24",0.163061478496992
"III","2005","07","24",0.166303226378244
"IV","2005","07","24",0.170263663183991
"V","2005","07","24",0.149348423512204
"I","2005","07","25",NA
"IIA","2005","07","25",NA
"IIB","2005","07","25",NA
"III","2005","07","25",0.189226031453296
"IV","2005","07","25",0.190096332627094
"V","2005","07","25",0.126433117717532
"I","2005","07","26",0.222723260452538
"IIA","2005","07","26",0.175812381705577
"IIB","2005","07","26",0.162357234000117
"III","2005","07","26",0.167764386503106
"IV","2005","07","26",0.173517174702612
"V","2005","07","26",0.148318396857787
"I","2005","07","27",0.325846661266108
"IIA","2005","07","27",0.174161001962563
"IIB","2005","07","27",0.184081942457879
"III","2005","07","27",0.167560082767924
"IV","2005","07","27",0.168527876471651
"V","2005","07","27",0.139310281184101
"I","2005","07","28",0.14401831888939
"IIA","2005","07","28",0.184663303492048
"IIB","2005","07","28",0.160298472595808
"III","2005","07","28",0.162192283521917
"IV","2005","07","28",0.164026266130778
"V","2005","07","28",0.107874043626913
"I","2005","07","29",0.169684199450165
"IIA","2005","07","29",0.162523663603765
"IIB","2005","07","29",0.156834067861499
"III","2005","07","29",0.164822588941907
"IV","2005","07","29",0.163909641841537
"V","2005","07","29",0.142918851531749
"I","2005","07","30",0.254190785337556
"IIA","2005","07","30",0.187924674102536
"IIB","2005","07","30",0.182561795012468
"III","2005","07","30",0.187316164241961
"IV","2005","07","30",0.191828404915494
"V","2005","07","30",0.166758608347917
"I","2005","07","31",0.223550124869195
"IIA","2005","07","31",0.16896726788277
"IIB","2005","07","31",0.158622932051467
"III","2005","07","31",0.161373700250974
"IV","2005","07","31",0.16448926264789
"V","2005","07","31",0.145730218694941
"I","2005","08","01",0.270162040877191
"IIA","2005","08","01",0.203498791313377
"IIB","2005","08","01",0.189623717545675
"III","2005","08","01",0.194152862871266
"IV","2005","08","01",0.189596271103053
"V","2005","08","01",0.174698291448447
"I","2005","08","02",0.217821388650879
"IIA","2005","08","02",0.1682215808295
"IIB","2005","08","02",0.15773931158431
"III","2005","08","02",0.162486120731789
"IV","2005","08","02",0.167453718003418
"V","2005","08","02",0.144985118543897
"I","2005","08","03",0.289254052732837
"IIA","2005","08","03",0.19167106249014
"IIB","2005","08","03",0.202135425288636
"III","2005","08","03",0.188307147451855
"IV","2005","08","03",0.176367921283144
"V","2005","08","03",0.181501250605057
"I","2005","08","04",0.209392053044127
"IIA","2005","08","04",0.174580021071839
"IIB","2005","08","04",0.162190358185361
"III","2005","08","04",0.16899295730609
"IV","2005","08","04",0.16871419759126
"V","2005","08","04",0.123090829108613
"I","2005","08","05",NA
"IIA","2005","08","05",0.149317849943989
"IIB","2005","08","05",0.141183132741532
"III","2005","08","05",0.158648722550139
"IV","2005","08","05",0.160993627753613
"V","2005","08","05",0.145453851162483
"I","2005","08","06",0.238813991585856
"IIA","2005","08","06",0.184173898754165
"IIB","2005","08","06",0.174655783692637
"III","2005","08","06",0.179936239871466
"IV","2005","08","06",0.183778943787726
"V","2005","08","06",0.158750016122816
"I","2005","08","07",0.209789134346003
"IIA","2005","08","07",0.150024433954859
"IIB","2005","08","07",0.153112006858148
"III","2005","08","07",0.156829479576612
"IV","2005","08","07",0.16029890649052
"V","2005","08","07",0.142973163605394
"I","2005","08","08",0.255870068343503
"IIA","2005","08","08",0.189061079460238
"IIB","2005","08","08",0.181812978830464
"III","2005","08","08",0.185177026706765
"IV","2005","08","08",0.185259198785125
"V","2005","08","08",0.163936355746544
"I","2005","08","09",0.206804195104823
"IIA","2005","08","09",0.159115842143602
"IIB","2005","08","09",0.150527415618317
"III","2005","08","09",0.15524514588854
"IV","2005","08","09",0.159045953283631
"V","2005","08","09",0.138187595676909
"I","2005","08","10",0.251989550573538
"IIA","2005","08","10",0.18085326594559
"IIB","2005","08","10",0.175641199839438
"III","2005","08","10",0.176328404249715
"IV","2005","08","10",0.15981783664629
"V","2005","08","10",0.139066708539073
"I","2005","08","11",0.186287044697533
"IIA","2005","08","11",0.166016839026691
"IIB","2005","08","11",0.153273939752175
"III","2005","08","11",0.161906141560566
"IV","2005","08","11",0.159567015696342
"V","2005","08","11",0.120608488916423
"I","2005","08","12",0.274725959167535
"IIA","2005","08","12",0.142844230380913
"IIB","2005","08","12",0.150641242450502
"III","2005","08","12",0.136878351007981
"IV","2005","08","12",0.139298517163609
"V","2005","08","12",0.118224693627187
"I","2005","08","13",0.221341734410936
"IIA","2005","08","13",0.178611686735282
"IIB","2005","08","13",0.169863607329293
"III","2005","08","13",0.166040670252739
"IV","2005","08","13",0.170253837841064
"V","2005","08","13",0.148975626540015
"I","2005","08","14",0.196037059336232
"IIA","2005","08","14",0.157396052251004
"IIB","2005","08","14",0.147379125507401
"III","2005","08","14",0.15060332068371
"IV","2005","08","14",0.152628942889988
"V","2005","08","14",0.134917817327647
"I","2005","08","15",0.241124636143583
"IIA","2005","08","15",0.183595025553935
"IIB","2005","08","15",0.177021583961686
"III","2005","08","15",0.180817021124412
"IV","2005","08","15",0.182491074102103
"V","2005","08","15",0.161465106251565
"I","2005","08","16",0.202419252115845
"IIA","2005","08","16",0.15829307990345
"IIB","2005","08","16",0.149904010514177
"III","2005","08","16",0.154547760531708
"IV","2005","08","16",0.154093627195603
"V","2005","08","16",0.124041549068029
"I","2005","08","17",0.254507205298386
"IIA","2005","08","17",0.185630243985303
"IIB","2005","08","17",0.184393438082995
"III","2005","08","17",0.18667183557872
"IV","2005","08","17",0.175726723439368
"V","2005","08","17",0.146106822215062
"I","2005","08","18",0.195885891359057
"IIA","2005","08","18",0.163936526078547
"IIB","2005","08","18",0.153627350705399
"III","2005","08","18",0.158918759591276
"IV","2005","08","18",0.157313671928252
"V","2005","08","18",0.130513355525641
"I","2005","08","19",0.22082750818403
"IIA","2005","08","19",0.157227154935171
"IIB","2005","08","19",0.172901890896038
"III","2005","08","19",0.150213550638795
"IV","2005","08","19",0.131477332865094
"V","2005","08","19",0.107840601568855
"I","2005","08","20",0.211036040672517
"IIA","2005","08","20",0.170776444912152
"IIB","2005","08","20",0.163603915470489
"III","2005","08","20",0.169577379417124
"IV","2005","08","20",0.171340891432324
"V","2005","08","20",0.149034922455687
"I","2005","08","21",NA
"IIA","2005","08","21",0.146012450941122
"IIB","2005","08","21",0.133567359264776
"III","2005","08","21",0.13319281508565
"IV","2005","08","21",0.128115808060704
"V","2005","08","21",0.0751923797167677
"I","2005","08","22",0.123890658059054
"IIA","2005","08","22",0.176243749195281
"IIB","2005","08","22",0.153074644872291
"III","2005","08","22",0.168287551353517
"IV","2005","08","22",0.163768183603116
"V","2005","08","22",0.138666957200341
"I","2005","08","23",0.197060378091859
"IIA","2005","08","23",0.15887867386659
"IIB","2005","08","23",0.148831358304234
"III","2005","08","23",0.154866071114091
"IV","2005","08","23",0.154632725930077
"V","2005","08","23",0.134395979660174
"I","2005","08","24",0.238188035959233
"IIA","2005","08","24",0.18667820987123
"IIB","2005","08","24",0.178291587442969
"III","2005","08","24",0.180449041887932
"IV","2005","08","24",0.175755515506171
"V","2005","08","24",0.143585550881497
"I","2005","08","25",0.194815635468009
"IIA","2005","08","25",0.156733644871312
"IIB","2005","08","25",0.150074460229123
"III","2005","08","25",0.15557981770635
"IV","2005","08","25",0.158747662245745
"V","2005","08","25",0.136604952030686
"I","2005","08","26",0.255894068764586
"IIA","2005","08","26",0.18862829142839
"IIB","2005","08","26",0.184263820956958
"III","2005","08","26",0.181759311470571
"IV","2005","08","26",0.165656017391283
"V","2005","08","26",0.159811479705438
"I","2005","08","27",0.197410379764215
"IIA","2005","08","27",0.164895005778892
"IIB","2005","08","27",0.155917374437392
"III","2005","08","27",0.1622621450604
"IV","2005","08","27",0.163200030983158
"V","2005","08","27",0.139922776896682
"I","2005","08","28",0.177251079703709
"IIA","2005","08","28",0.119941914601798
"IIB","2005","08","28",0.118492095589177
"III","2005","08","28",0.12169164930745
"IV","2005","08","28",0.120391282135106
"V","2005","08","28",0.100087045338887
"I","2005","08","29",0.182423486256432
"IIA","2005","08","29",0.168607539450734
"IIB","2005","08","29",0.156944905385357
"III","2005","08","29",0.170014278442654
"IV","2005","08","29",0.163743674327127
"V","2005","08","29",0.123418639871331
"I","2005","08","30",0.190088789399894
"IIA","2005","08","30",0.151863906156652
"IIB","2005","08","30",0.146561285595611
"III","2005","08","30",0.14896806056003
"IV","2005","08","30",0.147694206839089
"V","2005","08","30",0.125399956171207
"I","2005","08","31",0.232436114769768
"IIA","2005","08","31",0.177649985887466
"IIB","2005","08","31",0.174903528789225
"III","2005","08","31",0.177986900705814
"IV","2005","08","31",0.177284329447298
"V","2005","08","31",0.157869906388494
"I","2005","09","01",0.196725458258474
"IIA","2005","09","01",0.153969623249508
"IIB","2005","09","01",0.148748790832416
"III","2005","09","01",0.152439568474169
"IV","2005","09","01",0.153585315561926
"V","2005","09","01",0.132411612410194
"I","2005","09","02",0.240143010068475
"IIA","2005","09","02",0.177171312918614
"IIB","2005","09","02",0.174565563285774
"III","2005","09","02",0.175417594938794
"IV","2005","09","02",0.163764752717746
"V","2005","09","02",0.150848675996511
"I","2005","09","03",0.196465055586624
"IIA","2005","09","03",0.15732848546388
"IIB","2005","09","03",0.151928489104217
"III","2005","09","03",0.157601618383954
"IV","2005","09","03",0.16002164743463
"V","2005","09","03",0.13758328651089
"I","2005","09","04",0.255497191053874
"IIA","2005","09","04",0.16352895977073
"IIB","2005","09","04",0.188373399575307
"III","2005","09","04",0.166155245225796
"IV","2005","09","04",0.148643549076197
