"District","Type","Year","Precipitation"
"Masvingo","Min","2002",0.300219529
"Mwenezi","Min","2002",0.286845826
"Zaka","Min","2002",0.285478654
"Chegutu","Min","2002",0.277087974
"Hurungwe","Min","2002",0.281304532
"Kadoma","Min","2002",0.280388939
"Kariba","Min","2002",0.169047206
"Makonde","Min","2002",0.291627745
"Zvimba","Min","2002",0.269856257
"Harare","Min","2003",0.300845251
"Bulawayo","Min","2003",0.234768726
"Buhera","Min","2003",0.245776183
"Chimanimani","Min","2003",0.469693009
"Chipinge","Min","2003",0.406986387
"Makoni","Min","2003",0.299565905
"Mutare","Min","2003",0.310757245
"Mutasa","Min","2003",0.43351542
"Nyanga","Min","2003",0.351402958
"Bindura","Min","2003",0.31296186
"Guruve","Min","2003",0.284180318
"Mount Darwin","Min","2003",0.267507252
"Mazowe","Min","2003",0.328779731
"Centenary","Min","2003",0.27673367
"Rushinga","Min","2003",0.268724547
"Shamva","Min","2003",0.30131523
"Chikomba","Min","2003",0.291103342
"Goromonzi","Min","2003",0.319247645
"Marondera","Min","2003",0.307091345
"Mudzi","Min","2003",0.269335304
"Mutoko","Min","2003",0.28582716
"Murehwa","Min","2003",0.297034129
"UMP","Min","2003",0.280641243
"Seke","Min","2003",0.291426615
"Wedza","Min","2003",0.312258993
"Chirumhanzu","Min","2003",0.307357509
"Gokwe North","Min","2003",0.258616352
"Gokwe South","Min","2003",0.271446721
"Gweru","Min","2003",0.273997913
"Kwekwe","Min","2003",0.280212532
"Mberengwa","Min","2003",0.314081816
"Shurugwi","Min","2003",0.31675963
"Zvishavane","Min","2003",0.288621481
"Binga","Min","2003",0.240017074
"Bubi","Min","2003",0.280134159
"Hwange","Min","2003",0.256935044
"Lupane","Min","2003",0.287739678
"Nkayi","Min","2003",0.28068103
"Tsholotsho","Min","2003",0.256614034
"Umguza","Min","2003",0.280756824
"Beitbridge","Min","2003",0.23373878
"Bulilima (North)","Min","2003",0.23317311
"Gwanda","Min","2003",0.250340514
"Insiza","Min","2003",0.268250507
"Mangwe (South)","Min","2003",0.220115222
"Matobo","Min","2003",0.242045082
"Umzingwane","Min","2003",0.260966624
"Bikita","Min","2003",0.338791415
"Chiredzi","Min","2003",0.318528594
"Chivi","Min","2003",0.302116088
"Gutu","Min","2003",0.286013953
"Masvingo","Min","2003",0.355624986
"Mwenezi","Min","2003",0.296842753
"Zaka","Min","2003",0.363686669
"Chegutu","Min","2003",0.289724146
"Hurungwe","Min","2003",0.296735199
"Kadoma","Min","2003",0.289042797
"Kariba","Min","2003",0.181341059
"Makonde","Min","2003",0.305913108
"Zvimba","Min","2003",0.281536733
"Harare","Min","2004",0.302270071
"Bulawayo","Min","2004",0.253720922
"Buhera","Min","2004",0.23694448
"Chimanimani","Min","2004",0.464416519
"Chipinge","Min","2004",0.352526726
"Makoni","Min","2004",0.303363558
"Mutare","Min","2004",0.297182815
"Mutasa","Min","2004",0.410949515
"Nyanga","Min","2004",0.360782756
"Bindura","Min","2004",0.311797824
"Guruve","Min","2004",0.281669307
"Mount Darwin","Min","2004",0.275014352
"Mazowe","Min","2004",0.316974131
"Centenary","Min","2004",0.278936406
"Rushinga","Min","2004",0.281114548
"Shamva","Min","2004",0.299188319
"Chikomba","Min","2004",0.299453527
"Goromonzi","Min","2004",0.318568888
"Marondera","Min","2004",0.324863841
"Mudzi","Min","2004",0.269199426
"Mutoko","Min","2004",0.281600488
"Murehwa","Min","2004",0.296918456
"UMP","Min","2004",0.275197904
"Seke","Min","2004",0.301797827
"Wedza","Min","2004",0.306425504
"Chirumhanzu","Min","2004",0.325138731
"Gokwe North","Min","2004",0.265020139
"Gokwe South","Min","2004",0.285087984
"Gweru","Min","2004",0.304851108
"Kwekwe","Min","2004",0.302325877
"Mberengwa","Min","2004",0.314231938
"Shurugwi","Min","2004",0.337917661
"Zvishavane","Min","2004",0.295816146
"Binga","Min","2004",0.260576402
"Bubi","Min","2004",0.289175702
"Hwange","Min","2004",0.295688978
"Lupane","Min","2004",0.318963721
"Nkayi","Min","2004",0.305270585
"Tsholotsho","Min","2004",0.286959388
"Umguza","Min","2004",0.285007732
"Beitbridge","Min","2004",0.2469541
"Bulilima (North)","Min","2004",0.261762195
"Gwanda","Min","2004",0.272237269
"Insiza","Min","2004",0.287776213
"Mangwe (South)","Min","2004",0.258147151
"Matobo","Min","2004",0.272535141
"Umzingwane","Min","2004",0.295628634
"Bikita","Min","2004",0.303096718
"Chiredzi","Min","2004",0.29731338
"Chivi","Min","2004",0.289054807
"Gutu","Min","2004",0.287708119
"Masvingo","Min","2004",0.32935346
"Mwenezi","Min","2004",0.299680381
"Zaka","Min","2004",0.325679631
"Chegutu","Min","2004",0.292232126
"Hurungwe","Min","2004",0.293279269
"Kadoma","Min","2004",0.300398644
"Kariba","Min","2004",0.197342886
"Makonde","Min","2004",0.301235592
"Zvimba","Min","2004",0.282569294
"Harare","Min","2005",0.29291238
"Bulawayo","Min","2005",0.229396422
"Buhera","Min","2005",0.220935655
"Chimanimani","Min","2005",0.424465666
"Chipinge","Min","2005",0.305608378
"Makoni","Min","2005",0.270508694
"Mutare","Min","2005",0.27960824
"Mutasa","Min","2005",0.39296378
"Nyanga","Min","2005",0.351108294
"Bindura","Min","2005",0.288214929
"Guruve","Min","2005",0.268996469
"Mount Darwin","Min","2005",0.253649167
"Mazowe","Min","2005",0.288318164
"Centenary","Min","2005",0.265263854
"Rushinga","Min","2005",0.271708874
"Shamva","Min","2005",0.281923253
"Chikomba","Min","2005",0.265045792
"Goromonzi","Min","2005",0.29720055
"Marondera","Min","2005",0.285083792
"Mudzi","Min","2005",0.268108862
"Mutoko","Min","2005",0.276663908
"Murehwa","Min","2005",0.27622351
"UMP","Min","2005",0.26752774
"Seke","Min","2005",0.271004055
"Wedza","Min","2005",0.273956275
"Chirumhanzu","Min","2005",0.277483468
"Gokwe North","Min","2005",0.243697162
"Gokwe South","Min","2005",0.267950948
"Gweru","Min","2005",0.259748722
"Kwekwe","Min","2005",0.280856401
"Mberengwa","Min","2005",0.255746512
"Shurugwi","Min","2005",0.285339507
"Zvishavane","Min","2005",0.262969565
"Binga","Min","2005",0.245411246
"Bubi","Min","2005",0.270610892
"Hwange","Min","2005",0.263067709
"Lupane","Min","2005",0.286479791
"Nkayi","Min","2005",0.275877766
"Tsholotsho","Min","2005",0.269540123
"Umguza","Min","2005",0.269199145
"Beitbridge","Min","2005",0.223615877
"Bulilima (North)","Min","2005",0.248428727
"Gwanda","Min","2005",0.250140993
"Insiza","Min","2005",0.247879659
"Mangwe (South)","Min","2005",0.238070436
"Matobo","Min","2005",0.244478013
"Umzingwane","Min","2005",0.251583767
"Bikita","Min","2005",0.268880764
"Chiredzi","Min","2005",0.268801583
"Chivi","Min","2005",0.246763538
"Gutu","Min","2005",0.253016287
"Masvingo","Min","2005",0.277368333
"Mwenezi","Min","2005",0.267548811
"Zaka","Min","2005",0.266127205
"Chegutu","Min","2005",0.258778737
"Hurungwe","Min","2005",0.271759209
"Kadoma","Min","2005",0.274278524
"Kariba","Min","2005",0.162261541
"Makonde","Min","2005",0.269842578
"Zvimba","Min","2005",0.251444404
"Harare","Min","2006",0.302089585
"Bulawayo","Min","2006",0.266616375
"Buhera","Min","2006",0.247096719
"Chimanimani","Min","2006",0.43826962
"Chipinge","Min","2006",0.344643585
"Makoni","Min","2006",0.308170058
"Mutare","Min","2006",0.303652245
"Mutasa","Min","2006",0.414086136
"Nyanga","Min","2006",0.357661018
"Bindura","Min","2006",0.323991866
"Guruve","Min","2006",0.291847921
"Mount Darwin","Min","2006",0.277171977
"Mazowe","Min","2006",0.32769151
"Centenary","Min","2006",0.284065993
"Rushinga","Min","2006",0.282635879
"Shamva","Min","2006",0.312703111
"Chikomba","Min","2006",0.297873531
"Goromonzi","Min","2006",0.320257328
"Marondera","Min","2006",0.319032181
"Mudzi","Min","2006",0.274055284
"Mutoko","Min","2006",0.294143714
"Murehwa","Min","2006",0.304678692
"UMP","Min","2006",0.283215588
"Seke","Min","2006",0.29508501
"Wedza","Min","2006",0.313420271
"Chirumhanzu","Min","2006",0.312645812
"Gokwe North","Min","2006",0.281902486
"Gokwe South","Min","2006",0.292878866
"Gweru","Min","2006",0.300370819
"Kwekwe","Min","2006",0.306184712
"Mberengwa","Min","2006",0.2939236
"Shurugwi","Min","2006",0.317715241
"Zvishavane","Min","2006",0.290449489
"Binga","Min","2006",0.278870255
"Bubi","Min","2006",0.306712924
"Hwange","Min","2006",0.310533243
"Lupane","Min","2006",0.320311121
"Nkayi","Min","2006",0.322088054
"Tsholotsho","Min","2006",0.316953198
"Umguza","Min","2006",0.30649231
"Beitbridge","Min","2006",0.227583005
"Bulilima (North)","Min","2006",0.285942107
"Gwanda","Min","2006",0.259983426
"Insiza","Min","2006",0.287057404
"Mangwe (South)","Min","2006",0.267092014
"Matobo","Min","2006",0.271229399
"Umzingwane","Min","2006",0.284376871
"Bikita","Min","2006",0.304043459
"Chiredzi","Min","2006",0.283630943
"Chivi","Min","2006",0.281939242
"Gutu","Min","2006",0.287806035
"Masvingo","Min","2006",0.31775067
"Mwenezi","Min","2006",0.275609295
"Zaka","Min","2006",0.309740811
"Chegutu","Min","2006",0.288177559
"Hurungwe","Min","2006",0.293157385
"Kadoma","Min","2006",0.295588449
"Kariba","Min","2006",0.215308557
"Makonde","Min","2006",0.302031075
"Zvimba","Min","2006",0.285902199
"Harare","Min","2007",0.289030758
"Bulawayo","Min","2007",0.243961707
"Buhera","Min","2007",0.239943477
"Chimanimani","Min","2007",0.447006829
"Chipinge","Min","2007",0.326159345
"Makoni","Min","2007",0.298142559
"Mutare","Min","2007",0.298532524
"Mutasa","Min","2007",0.422408081
"Nyanga","Min","2007",0.353870942
"Bindura","Min","2007",0.308193862
"Guruve","Min","2007",0.275748424
"Mount Darwin","Min","2007",0.261451659
"Mazowe","Min","2007",0.31349377
"Centenary","Min","2007",0.27123636
"Rushinga","Min","2007",0.280729839
"Shamva","Min","2007",0.300725123
"Chikomba","Min","2007",0.272448899
"Goromonzi","Min","2007",0.304814517
"Marondera","Min","2007",0.298056768
"Mudzi","Min","2007",0.27714659
"Mutoko","Min","2007",0.281421426
"Murehwa","Min","2007",0.289019327
"UMP","Min","2007",0.277138987
"Seke","Min","2007",0.270479466
"Wedza","Min","2007",0.294042346
"Chirumhanzu","Min","2007",0.289903196
"Gokwe North","Min","2007",0.254894449
"Gokwe South","Min","2007",0.276146579
"Gweru","Min","2007",0.279975312
"Kwekwe","Min","2007",0.28760823
"Mberengwa","Min","2007",0.286780391
"Shurugwi","Min","2007",0.302774582
"Zvishavane","Min","2007",0.27646926
"Binga","Min","2007",0.246154589
"Bubi","Min","2007",0.284386047
"Hwange","Min","2007",0.284225749
"Lupane","Min","2007",0.298628637
"Nkayi","Min","2007",0.291348839
"Tsholotsho","Min","2007",0.291504412
"Umguza","Min","2007",0.286054471
"Beitbridge","Min","2007",0.234836528
"Bulilima (North)","Min","2007",0.268588387
"Gwanda","Min","2007",0.263958486
"Insiza","Min","2007",0.269575791
"Mangwe (South)","Min","2007",0.259470104
"Matobo","Min","2007",0.268010625
"Umzingwane","Min","2007",0.272834323
"Bikita","Min","2007",0.29234261
"Chiredzi","Min","2007",0.280031601
"Chivi","Min","2007",0.255474059
"Gutu","Min","2007",0.271299339
"Masvingo","Min","2007",0.302091785
"Mwenezi","Min","2007",0.281031241
"Zaka","Min","2007",0.298873495
"Chegutu","Min","2007",0.267948448
"Hurungwe","Min","2007",0.278157071
"Kadoma","Min","2007",0.282615596
"Kariba","Min","2007",0.185107182
"Makonde","Min","2007",0.2962935
"Zvimba","Min","2007",0.273572173
"Harare","Min","2008",0.30195406
"Bulawayo","Min","2008",0.249205824
"Buhera","Min","2008",0.247099829
"Chimanimani","Min","2008",0.446309371
"Chipinge","Min","2008",0.327124856
"Makoni","Min","2008",0.295672242
"Mutare","Min","2008",0.303943432
"Mutasa","Min","2008",0.419504855
"Nyanga","Min","2008",0.35472809
"Bindura","Min","2008",0.318351841
"Guruve","Min","2008",0.296325424
"Mount Darwin","Min","2008",0.285235651
"Mazowe","Min","2008",0.320220661
"Centenary","Min","2008",0.293105078
"Rushinga","Min","2008",0.296869246
"Shamva","Min","2008",0.313122826
"Chikomba","Min","2008",0.295523254
"Goromonzi","Min","2008",0.31408209
"Marondera","Min","2008",0.309627319
"Mudzi","Min","2008",0.283159863
"Mutoko","Min","2008",0.28922948
"Murehwa","Min","2008",0.293438767
"UMP","Min","2008",0.290542162
"Seke","Min","2008",0.290824347
"Wedza","Min","2008",0.298570277
"Chirumhanzu","Min","2008",0.314448065
"Gokwe North","Min","2008",0.263793863
"Gokwe South","Min","2008",0.294766588
"Gweru","Min","2008",0.295986545
"Kwekwe","Min","2008",0.309438022
"Mberengwa","Min","2008",0.286871998
"Shurugwi","Min","2008",0.313623069
"Zvishavane","Min","2008",0.286521867
"Binga","Min","2008",0.107384951
"Bubi","Min","2008",0.295656132
"Hwange","Min","2008",0.298997403
"Lupane","Min","2008",0.320687433
"Nkayi","Min","2008",0.310789519
"Tsholotsho","Min","2008",0.294021727
"Umguza","Min","2008",0.290825756
"Beitbridge","Min","2008",0.229451016
"Bulilima (North)","Min","2008",0.265021753
"Gwanda","Min","2008",0.255371369
"Insiza","Min","2008",0.278635986
"Mangwe (South)","Min","2008",0.251850929
"Matobo","Min","2008",0.267991545
"Umzingwane","Min","2008",0.289641353
"Bikita","Min","2008",0.30312414
"Chiredzi","Min","2008",0.294852146
"Chivi","Min","2008",0.273457638
"Gutu","Min","2008",0.286940454
"Masvingo","Min","2008",0.313802893
"Mwenezi","Min","2008",0.283666329
"Zaka","Min","2008",0.297890159
"Chegutu","Min","2008",0.285790871
"Hurungwe","Min","2008",0.299321874
"Kadoma","Min","2008",0.297232384
"Kariba","Min","2008",0.191931086
"Makonde","Min","2008",0.303135766
"Zvimba","Min","2008",0.283187965
"Harare","Min","2009",0.30280695
"Bulawayo","Min","2009",0.264036932
"Buhera","Min","2009",0.232318844
"Chimanimani","Min","2009",0.461416418
"Chipinge","Min","2009",0.358513295
"Makoni","Min","2009",0.303679008
"Mutare","Min","2009",0.299198614
"Mutasa","Min","2009",0.432377265
"Nyanga","Min","2009",0.371758331
"Bindura","Min","2009",0.314454183
"Guruve","Min","2009",0.291973781
"Mount Darwin","Min","2009",0.281378205
"Mazowe","Min","2009",0.322663286
"Centenary","Min","2009",0.294635471
"Rushinga","Min","2009",0.289227613
"Shamva","Min","2009",0.313740834
"Chikomba","Min","2009",0.291246477
"Goromonzi","Min","2009",0.315441737
"Marondera","Min","2009",0.315665113
"Mudzi","Min","2009",0.285773969
"Mutoko","Min","2009",0.299707357
"Murehwa","Min","2009",0.304099017
"UMP","Min","2009",0.290564601
"Seke","Min","2009",0.299310518
"Wedza","Min","2009",0.309017062
"Chirumhanzu","Min","2009",0.2986338
"Gokwe North","Min","2009",0.272477562
"Gokwe South","Min","2009",0.303111808
"Gweru","Min","2009",0.302474027
"Kwekwe","Min","2009",0.309842821
"Mberengwa","Min","2009",0.294816866
"Shurugwi","Min","2009",0.30756475
"Zvishavane","Min","2009",0.283400977
"Binga","Min","2009",0.261454286
"Bubi","Min","2009",0.306309865
"Hwange","Min","2009",0.313332549
"Lupane","Min","2009",0.332649928
"Nkayi","Min","2009",0.315502964
"Tsholotsho","Min","2009",0.305085184
"Umguza","Min","2009",0.311095924
"Beitbridge","Min","2009",0.236253932
"Bulilima (North)","Min","2009",0.275013166
"Gwanda","Min","2009",0.259120695
"Insiza","Min","2009",0.281869921
"Mangwe (South)","Min","2009",0.259688162
"Matobo","Min","2009",0.27641821
"Umzingwane","Min","2009",0.293130029
"Bikita","Min","2009",0.293415586
"Chiredzi","Min","2009",0.29259264
"Chivi","Min","2009",0.28116618
"Gutu","Min","2009",0.276742804
"Masvingo","Min","2009",0.312313155
"Mwenezi","Min","2009",0.283130625
"Zaka","Min","2009",0.311001622
"Chegutu","Min","2009",0.301401614
"Hurungwe","Min","2009",0.310968241
"Kadoma","Min","2009",0.308989591
"Kariba","Min","2009",0.166343057
"Makonde","Min","2009",0.316086362
"Zvimba","Min","2009",0.295700456
"Harare","Min","2010",0.293066139
"Bulawayo","Min","2010",0.264107988
"Buhera","Min","2010",0.241099853
"Chimanimani","Min","2010",0.454300154
"Chipinge","Min","2010",0.343706358
"Makoni","Min","2010",0.296279293
"Mutare","Min","2010",0.298791285
"Mutasa","Min","2010",0.433823988
"Nyanga","Min","2010",0.362706662
"Bindura","Min","2010",0.309776117
"Guruve","Min","2010",0.284731827
"Mount Darwin","Min","2010",0.275190222
"Mazowe","Min","2010",0.318842816
"Centenary","Min","2010",0.281858758
"Rushinga","Min","2010",0.283107352
"Shamva","Min","2010",0.301635714
"Chikomba","Min","2010",0.285225646
"Goromonzi","Min","2010",0.313911074
"Marondera","Min","2010",0.296655931
"Mudzi","Min","2010",0.269300162
"Mutoko","Min","2010",0.287938303
"Murehwa","Min","2010",0.300667263
"UMP","Min","2010",0.282323032
"Seke","Min","2010",0.281068768
"Wedza","Min","2010",0.304082656
"Chirumhanzu","Min","2010",0.300529024
"Gokwe North","Min","2010",0.272033798
"Gokwe South","Min","2010",0.292301087
"Gweru","Min","2010",0.292401187
"Kwekwe","Min","2010",0.291656455
"Mberengwa","Min","2010",0.300134326
"Shurugwi","Min","2010",0.316878517
"Zvishavane","Min","2010",0.301676074
"Binga","Min","2010",0.271516251
"Bubi","Min","2010",0.285953034
"Hwange","Min","2010",0.304269471
"Lupane","Min","2010",0.322688288
"Nkayi","Min","2010",0.29731822
"Tsholotsho","Min","2010",0.295025493
"Umguza","Min","2010",0.293224241
"Beitbridge","Min","2010",0.237164506
"Bulilima (North)","Min","2010",0.264989039
"Gwanda","Min","2010",0.263945404
"Insiza","Min","2010",0.285658668
"Mangwe (South)","Min","2010",0.256773387
"Matobo","Min","2010",0.272459418
"Umzingwane","Min","2010",0.292155348
"Bikita","Min","2010",0.288467319
"Chiredzi","Min","2010",0.301524421
"Chivi","Min","2010",0.286555373
"Gutu","Min","2010",0.28182031
"Masvingo","Min","2010",0.323689389
"Mwenezi","Min","2010",0.294618539
"Zaka","Min","2010",0.308601246
"Chegutu","Min","2010",0.275967961
"Hurungwe","Min","2010",0.296112016
"Kadoma","Min","2010",0.293682327
"Kariba","Min","2010",0.170404346
"Makonde","Min","2010",0.291647061
"Zvimba","Min","2010",0.276391003
"Harare","Min","2011",0.290981615
"Bulawayo","Min","2011",0.25415915
"Buhera","Min","2011",0.228327974
"Chimanimani","Min","2011",0.447868348
"Chipinge","Min","2011",0.334743835
"Makoni","Min","2011",0.29503586
"Mutare","Min","2011",0.297686327
"Mutasa","Min","2011",0.423948688
"Nyanga","Min","2011",0.357379586
"Bindura","Min","2011",0.312780221
"Guruve","Min","2011",0.293187098
"Mount Darwin","Min","2011",0.282035474
"Mazowe","Min","2011",0.31304797
"Centenary","Min","2011",0.286818902
"Rushinga","Min","2011",0.292514227
"Shamva","Min","2011",0.312300402
"Chikomba","Min","2011",0.281949969
"Goromonzi","Min","2011",0.312673685
"Marondera","Min","2011",0.300870745
"Mudzi","Min","2011",0.282445885
"Mutoko","Min","2011",0.291123302
"Murehwa","Min","2011",0.303454655
"UMP","Min","2011",0.292973763
"Seke","Min","2011",0.280304065
"Wedza","Min","2011",0.294264218
"Chirumhanzu","Min","2011",0.293968549
"Gokwe North","Min","2011",0.273327464
"Gokwe South","Min","2011",0.290454025
"Gweru","Min","2011",0.286056192
"Kwekwe","Min","2011",0.298730181
"Mberengwa","Min","2011",0.278994427
"Shurugwi","Min","2011",0.29379524
"Zvishavane","Min","2011",0.27232307
"Binga","Min","2011",0.272833122
"Bubi","Min","2011",0.290811909
"Hwange","Min","2011",0.291596998
"Lupane","Min","2011",0.319669285
"Nkayi","Min","2011",0.299646112
"Tsholotsho","Min","2011",0.287637243
"Umguza","Min","2011",0.293260762
"Beitbridge","Min","2011",0.234792402
"Bulilima (North)","Min","2011",0.262840726
"Gwanda","Min","2011",0.258451586
"Insiza","Min","2011",0.271997803
"Mangwe (South)","Min","2011",0.261422235
"Matobo","Min","2011",0.270048319
"Umzingwane","Min","2011",0.277390749
"Bikita","Min","2011",0.281933978
"Chiredzi","Min","2011",0.28041166
"Chivi","Min","2011",0.261401295
"Gutu","Min","2011",0.267031437
"Masvingo","Min","2011",0.295725016
"Mwenezi","Min","2011",0.28273699
"Zaka","Min","2011",0.297854094
"Chegutu","Min","2011",0.278841731
"Hurungwe","Min","2011",0.297958672
"Kadoma","Min","2011",0.287547996
"Kariba","Min","2011",0.181997669
"Makonde","Min","2011",0.29413166
"Zvimba","Min","2011",0.281338944
"Harare","Min","2012",0.292285273
"Bulawayo","Min","2012",0.246170737
"Buhera","Min","2012",0.236448981
"Chimanimani","Min","2012",0.430955888
"Chipinge","Min","2012",0.329286733
"Makoni","Min","2012",0.302236797
"Mutare","Min","2012",0.295283847
"Mutasa","Min","2012",0.413781867
"Nyanga","Min","2012",0.357604936
"Bindura","Min","2012",0.306499923
"Guruve","Min","2012",0.272685059
"Mount Darwin","Min","2012",0.267759755
"Mazowe","Min","2012",0.312239244
"Centenary","Min","2012",0.271584527
"Rushinga","Min","2012",0.273857559
"Shamva","Min","2012",0.306108816
"Chikomba","Min","2012",0.28618156
"Goromonzi","Min","2012",0.316345027
"Marondera","Min","2012",0.308926283
"Mudzi","Min","2012",0.272315648
"Mutoko","Min","2012",0.288541717
"Murehwa","Min","2012",0.307043229
"UMP","Min","2012",0.284695765
"Seke","Min","2012",0.292490488
"Wedza","Min","2012",0.291778886
"Chirumhanzu","Min","2012",0.299200579
"Gokwe North","Min","2012",0.275784303
"Gokwe South","Min","2012",0.293486131
"Gweru","Min","2012",0.276075394
"Kwekwe","Min","2012",0.292797132
"Mberengwa","Min","2012",0.271675377
"Shurugwi","Min","2012",0.294939784
"Zvishavane","Min","2012",0.271181154
"Binga","Min","2012",0.258632642
"Bubi","Min","2012",0.286852762
"Hwange","Min","2012",0.287019787
"Lupane","Min","2012",0.309689494
"Nkayi","Min","2012",0.290511864
"Tsholotsho","Min","2012",0.289527481
"Umguza","Min","2012",0.284100221
"Beitbridge","Min","2012",0.230350861
"Bulilima (North)","Min","2012",0.267302209
"Gwanda","Min","2012",0.256855405
"Insiza","Min","2012",0.261185641
"Mangwe (South)","Min","2012",0.258185384
"Matobo","Min","2012",0.257413619
"Umzingwane","Min","2012",0.268402608
"Bikita","Min","2012",0.293620472
"Chiredzi","Min","2012",0.290409119
"Chivi","Min","2012",0.256940081
"Gutu","Min","2012",0.274229471
"Masvingo","Min","2012",0.295456901
"Mwenezi","Min","2012",0.280693447
"Zaka","Min","2012",0.293943001
"Chegutu","Min","2012",0.289598816
"Hurungwe","Min","2012",0.279694944
"Kadoma","Min","2012",0.292736142
"Kariba","Min","2012",0.186012881
"Makonde","Min","2012",0.301607423
"Zvimba","Min","2012",0.284744428
"Harare","Min","2013",0.299214011
"Bulawayo","Min","2013",0.245223723
"Buhera","Min","2013",0.228853559
"Chimanimani","Min","2013",0.45094079
"Chipinge","Min","2013",0.335910753
"Makoni","Min","2013",0.307504759
"Mutare","Min","2013",0.302439988
"Mutasa","Min","2013",0.438085069
"Nyanga","Min","2013",0.368745496
"Bindura","Min","2013",0.30539567
"Guruve","Min","2013",0.29243839
"Mount Darwin","Min","2013",0.282346624
"Mazowe","Min","2013",0.310653708
"Centenary","Min","2013",0.29042641
"Rushinga","Min","2013",0.292566794
"Shamva","Min","2013",0.311952852
"Chikomba","Min","2013",0.282795127
"Goromonzi","Min","2013",0.307172973
"Marondera","Min","2013",0.309526158
"Mudzi","Min","2013",0.295393766
"Mutoko","Min","2013",0.304542358
"Murehwa","Min","2013",0.309712887
"UMP","Min","2013",0.30387882
"Seke","Min","2013",0.284252285
"Wedza","Min","2013",0.304940547
"Chirumhanzu","Min","2013",0.288371912
"Gokwe North","Min","2013",0.270758564
"Gokwe South","Min","2013",0.2908682
"Gweru","Min","2013",0.260636939
"Kwekwe","Min","2013",0.288479392
"Mberengwa","Min","2013",0.269963045
"Shurugwi","Min","2013",0.278056789
"Zvishavane","Min","2013",0.255669108
"Binga","Min","2013",0.25797648
"Bubi","Min","2013",0.28020285
"Hwange","Min","2013",0.285618681
"Lupane","Min","2013",0.30296164
"Nkayi","Min","2013",0.283461344
"Tsholotsho","Min","2013",0.282826002
"Umguza","Min","2013",0.284663331
"Beitbridge","Min","2013",0.23030542
"Bulilima (North)","Min","2013",0.249082868
"Gwanda","Min","2013",0.243873538
"Insiza","Min","2013",0.249369558
"Mangwe (South)","Min","2013",0.246635536
"Matobo","Min","2013",0.248845747
"Umzingwane","Min","2013",0.262381998
"Bikita","Min","2013",0.286849695
"Chiredzi","Min","2013",0.289623076
"Chivi","Min","2013",0.246634262
"Gutu","Min","2013",0.26708879
"Masvingo","Min","2013",0.288337001
"Mwenezi","Min","2013",0.277915295
"Zaka","Min","2013",0.294247246
"Chegutu","Min","2013",0.276231219
"Hurungwe","Min","2013",0.293630992
"Kadoma","Min","2013",0.284653311
"Kariba","Min","2013",0.17257403
"Makonde","Min","2013",0.30087192
"Zvimba","Min","2013",0.271074004
"Harare","Min","2014",0.281597175
"Bulawayo","Min","2014",0.258298792
"Buhera","Min","2014",0.234254052
"Chimanimani","Min","2014",0.441103682
"Chipinge","Min","2014",0.350498402
"Makoni","Min","2014",0.302639831
"Mutare","Min","2014",0.29845954
"Mutasa","Min","2014",0.39442447
"Nyanga","Min","2014",0.373070902
"Bindura","Min","2014",0.306396935
"Guruve","Min","2014",0.286123433
"Mount Darwin","Min","2014",0.280930159
"Mazowe","Min","2014",0.297379175
"Centenary","Min","2014",0.287529908
"Rushinga","Min","2014",0.285965967
"Shamva","Min","2014",0.31172764
"Chikomba","Min","2014",0.293076754
"Goromonzi","Min","2014",0.312668925
"Marondera","Min","2014",0.301717882
"Mudzi","Min","2014",0.281692276
"Mutoko","Min","2014",0.29917671
"Murehwa","Min","2014",0.304326215
"UMP","Min","2014",0.299012836
"Seke","Min","2014",0.28626336
"Wedza","Min","2014",0.298941552
"Chirumhanzu","Min","2014",0.301568514
"Gokwe North","Min","2014",0.264008765
"Gokwe South","Min","2014",0.290006039
"Gweru","Min","2014",0.285731741
"Kwekwe","Min","2014",0.295819286
"Mberengwa","Min","2014",0.303335886
"Shurugwi","Min","2014",0.306451105
"Zvishavane","Min","2014",0.29985745
"Binga","Min","2014",0.257616109
"Bubi","Min","2014",0.294279586
"Hwange","Min","2014",0.296548579
"Lupane","Min","2014",0.314493913
"Nkayi","Min","2014",0.308800656
"Tsholotsho","Min","2014",0.296754946
"Umguza","Min","2014",0.294934296
"Beitbridge","Min","2014",0.252034586
"Bulilima (North)","Min","2014",0.272769341
"Gwanda","Min","2014",0.275574471
"Insiza","Min","2014",0.284512465
"Mangwe (South)","Min","2014",0.273881039
"Matobo","Min","2014",0.279914011
"Umzingwane","Min","2014",0.295952755
"Bikita","Min","2014",0.305114325
"Chiredzi","Min","2014",0.302579871
"Chivi","Min","2014",0.289293369
"Gutu","Min","2014",0.285295796
"Masvingo","Min","2014",0.323657226
"Mwenezi","Min","2014",0.293299609
"Zaka","Min","2014",0.329163504
"Chegutu","Min","2014",0.281305513
"Hurungwe","Min","2014",0.288746236
"Kadoma","Min","2014",0.285289224
"Kariba","Min","2014",0.177289046
"Makonde","Min","2014",0.299977787
"Zvimba","Min","2014",0.277803025
"Harare","Min","2015",0.298381576
"Bulawayo","Min","2015",0.245640646
"Buhera","Min","2015",0.243372496
"Chimanimani","Min","2015",0.43394315
"Chipinge","Min","2015",0.316145036
"Makoni","Min","2015",0.304488418
"Mutare","Min","2015",0.299693308
"Mutasa","Min","2015",0.438254181
"Nyanga","Min","2015",0.374358273
